timestamp,AQI in  (Bosch BME68X - AQI),Air Temperature in ºC (Bosch BMP280 - Temperature),Air Temperature in degC (Bosch BME68X - Temperature),Relative Humidity in % (Bosch BME68X - Humidity),Barometric Pressure in kPa (Bosch BME68X - Pressure),Gas Resistance in Ohm (Bosch BME68X - Gas Resistance),PM1 in ug/m3 (Plantower PMS5003 - PM1),Relative Humidity in % (Sensirion SHT31 - Humidity),Barometric Pressure in kPa (Bosch BMP280 - Pressure),PM2.5 in ug/m3 (Plantower PMS5003 - PM2.5),PM10 in ug/m3 (Plantower PMS5003 - PM10),PM1 in ug/m3 (Seeed HM-3301 - PM1.0),PM2.5 in ug/m3 (Seeed HM-3301 - PM2.5),PM10 in ug/m3 (Seeed HM-3301 - PM10.0)
2026-05-30 00:30:18 UTC,,28.41463,,,,,12,58.86309,100.919,17,20,,,
2026-05-30 00:31:24 UTC,,28.10382,,,,,12,60.72107,100.92,17,20,,,
2026-05-30 00:32:24 UTC,,27.787,,,,,12,59.79176,100.92,17,20,,,
2026-05-30 00:33:24 UTC,,27.48281,,,,,12,58.80731,100.92,17,20,,,
2026-05-30 00:34:24 UTC,,27.28276,,,,,12,57.89847,100.921,17,20,,,
2026-05-30 00:35:25 UTC,,27.08586,,,,,12,57.63692,100.922,17,20,,,
2026-05-30 00:36:25 UTC,,27.03758,,,,,12,57.11053,100.923,17,19,,,
2026-05-30 00:37:25 UTC,,27.04011,,,,,12,56.71545,100.924,17,20,,,
2026-05-30 00:38:25 UTC,,27.0827,,,,,12,56.38808,100.926,17,19,,,
2026-05-30 00:39:25 UTC,,27.06756,,,,,11,57.67531,100.927,16,18,,,
2026-05-30 00:40:25 UTC,,27.08775,,,,,0,57.51405,100.929,0,0,,,
2026-05-30 00:41:25 UTC,,27.1496,,,,,0,57.08575,100.93,0,0,,,
2026-05-30 00:42:25 UTC,,27.19094,,,,,0,57.42645,100.932,0,0,,,
2026-05-30 00:43:25 UTC,,27.21239,,,,,0,58.51968,100.932,0,0,,,
2026-05-30 00:44:25 UTC,,27.25752,,,,,0,58.23089,100.934,0,0,,,
2026-05-30 00:45:25 UTC,,27.29948,,,,,0,58.19586,100.935,0,0,,,
2026-05-30 00:46:25 UTC,,27.35344,,,,,0,58.65739,100.936,0,0,,,
2026-05-30 00:47:26 UTC,,27.34619,,,,,0,59.97482,100.936,0,0,,,
2026-05-30 00:48:26 UTC,,27.39099,,,,,0,59.40748,100.936,0,0,,,
2026-05-30 00:49:26 UTC,,27.41781,,,,,0,60.78371,100.937,0,0,,,
2026-05-30 00:50:26 UTC,,27.45978,,,,,0,60.34548,100.939,0,0,,,
2026-05-30 00:51:26 UTC,,27.46325,,,,,0,61.16649,100.94,0,0,,,
2026-05-30 00:52:26 UTC,,27.38594,,,,,0,61.05024,100.941,0,0,,,
2026-05-30 00:53:26 UTC,,27.25121,,,,,0,61.16903,100.94,0,0,,,
2026-05-30 00:54:26 UTC,,27.10921,,,,,0,61.37735,100.94,0,0,,,
2026-05-30 00:55:26 UTC,,26.96658,,,,,0,61.65554,100.94,0,0,,,
2026-05-30 00:56:26 UTC,,26.86498,,,,,0,61.59816,100.939,0,0,,,
2026-05-30 00:57:26 UTC,,26.90158,,,,,0,60.75423,100.939,0,0,,,
2026-05-30 00:58:26 UTC,,26.99056,,,,,0,60.27483,100.939,0,0,,,
2026-05-30 00:59:27 UTC,,27.08649,,,,,0,60.68489,100.939,0,0,,,
2026-05-30 01:00:27 UTC,,27.16127,,,,,0,61.05787,100.94,0,0,,,
2026-05-30 01:01:27 UTC,,27.2105,,,,,0,61.86052,100.941,0,0,,,
2026-05-30 01:02:27 UTC,,27.41087,,,,,0,64.02051,100.942,0,0,,,
2026-05-30 01:12:19 UTC,,28.3187,,,,,12,59.91343,100.939,17,19,,,
2026-05-30 01:13:19 UTC,,28.19312,,,,,12,59.28556,100.939,17,19,,,
2026-05-30 01:14:19 UTC,,28.10287,,,,,11,59.18917,100.939,16,18,,,
2026-05-30 01:15:19 UTC,,28.05964,,,,,12,58.62423,100.94,17,20,,,
2026-05-30 01:16:19 UTC,,28.04733,,,,,12,58.21659,100.941,17,20,,,
2026-05-30 01:17:20 UTC,,28.05901,,,,,12,57.89562,100.941,17,19,,,
2026-05-30 01:18:20 UTC,,28.08741,,,,,12,57.70095,100.943,17,19,,,
2026-05-30 01:19:20 UTC,,28.13158,,,,,12,57.46083,100.944,17,19,,,
2026-05-30 01:20:20 UTC,,28.17544,,,,,11,57.25511,100.944,16,18,,,
2026-05-30 01:21:20 UTC,,28.21615,,,,,11,57.0833,100.945,16,18,,,
2026-05-30 01:22:20 UTC,,28.29093,,,,,11,56.94388,100.945,15,17,,,
2026-05-30 01:23:20 UTC,,28.38276,,,,,11,56.26176,100.948,16,18,,,
2026-05-30 01:24:20 UTC,,28.45628,,,,,11,56.5244,100.949,16,18,,,
2026-05-30 01:25:20 UTC,,28.51213,,,,,11,56.35534,100.951,15,17,,,
2026-05-30 01:26:20 UTC,,28.55,,,,,11,56.14976,100.951,16,18,,,
2026-05-30 01:27:20 UTC,,28.58503,,,,,11,56.16842,100.951,15,17,,,
2026-05-30 01:28:20 UTC,,28.61784,,,,,10,56.04389,100.951,14,15,,,
2026-05-30 01:29:20 UTC,,28.63709,,,,,10,56.1419,100.952,14,15,,,
2026-05-30 01:30:21 UTC,,28.66549,,,,,11,56.53425,100.952,16,18,,,
2026-05-30 01:31:21 UTC,,28.70304,,,,,10,57.33909,100.952,14,15,,,
2026-05-30 01:32:21 UTC,,28.74091,,,,,11,57.69414,100.952,16,18,,,
2026-05-30 01:33:21 UTC,,28.79582,,,,,10,57.24318,100.951,14,14,,,
2026-05-30 01:34:21 UTC,,28.83336,,,,,10,58.82908,100.952,14,15,,,
2026-05-30 01:35:21 UTC,,28.84188,,,,,10,58.64418,100.951,14,14,,,
2026-05-30 01:36:21 UTC,,28.8807,,,,,10,58.19556,100.951,14,14,,,
2026-05-30 01:37:21 UTC,,28.93087,,,,,10,58.05862,100.95,14,14,,,
2026-05-30 01:38:21 UTC,,28.97568,,,,,9,58.17528,100.948,13,13,,,
2026-05-30 01:39:21 UTC,,28.97884,,,,,9,56.81867,100.948,13,13,,,
2026-05-30 01:40:21 UTC,,28.95485,,,,,10,56.13332,100.948,14,14,,,
2026-05-30 01:41:21 UTC,,28.93939,,,,,9,56.44444,100.948,13,13,,,
2026-05-30 01:42:22 UTC,,28.94507,,,,,10,56.34302,100.947,14,14,,,
2026-05-30 01:43:22 UTC,,28.97221,,,,,10,56.48329,100.946,14,14,,,
2026-05-30 01:44:22 UTC,,28.98357,,,,,10,56.915,100.945,14,14,,,
2026-05-30 01:45:22 UTC,,29.01576,,,,,10,56.90604,100.944,14,14,,,
2026-05-30 01:46:22 UTC,,29.04699,,,,,9,56.84911,100.943,13,13,,,
2026-05-30 01:47:22 UTC,,29.10221,,,,,9,56.5704,100.943,13,13,,,
2026-05-30 01:48:22 UTC,,29.13598,,,,,9,57.29992,100.942,13,13,,,
2026-05-30 01:49:22 UTC,,29.16343,,,,,10,57.57124,100.941,14,14,,,
2026-05-30 01:50:22 UTC,,29.1912,,,,,9,57.32174,100.94,13,13,,,
2026-05-30 01:51:22 UTC,,29.21929,,,,,9,57.19576,100.939,13,13,,,
2026-05-30 01:52:22 UTC,,29.248,,,,,10,57.81707,100.938,14,14,,,
2026-05-30 01:53:22 UTC,,29.23222,,,,,9,56.87617,100.936,13,13,,,
2026-05-30 01:54:23 UTC,,29.21581,,,,,9,55.6338,100.934,13,13,,,
2026-05-30 01:55:23 UTC,,29.18394,,,,,9,55.58168,100.932,13,13,,,
2026-05-30 01:56:23 UTC,,29.14829,,,,,9,55.84152,100.929,13,13,,,
2026-05-30 01:57:23 UTC,,29.1587,,,,,9,55.83622,100.926,13,13,,,
2026-05-30 01:58:23 UTC,,29.19657,,,,,9,55.85528,100.924,13,13,,,
2026-05-30 01:59:23 UTC,,29.22749,,,,,8,56.70468,100.922,11,11,,,
2026-05-30 02:00:23 UTC,,29.26883,,,,,7,56.7517,100.921,10,10,,,
2026-05-30 02:01:23 UTC,,29.32973,,,,,8,56.44659,100.92,11,11,,,
2026-05-30 02:02:23 UTC,,29.35371,,,,,8,56.83242,100.919,11,11,,,
2026-05-30 02:03:23 UTC,,29.37075,,,,,7,57.60871,100.919,10,10,,,
2026-05-30 02:04:23 UTC,,29.3717,,,,,7,56.60965,100.919,10,10,,,
2026-05-30 02:05:23 UTC,,29.36823,,,,,6,55.83245,100.918,8,8,,,
2026-05-30 02:06:24 UTC,,29.35024,,,,,6,55.63956,100.918,8,8,,,
2026-05-30 02:07:24 UTC,,29.35718,,,,,6,55.43688,100.916,8,8,,,
2026-05-30 02:08:24 UTC,,29.35718,,,,,7,55.12498,100.916,10,10,,,
2026-05-30 02:09:24 UTC,,29.33888,,,,,6,54.01447,100.916,8,8,,,
2026-05-30 02:10:24 UTC,,29.28839,,,,,6,53.42899,100.916,9,9,,,
2026-05-30 02:11:24 UTC,,29.21645,,,,,6,53.12376,100.914,9,9,,,
2026-05-30 02:12:24 UTC,,29.13819,,,,,6,55.6566,100.913,8,8,,,
2026-05-30 02:13:24 UTC,,29.15649,,,,,6,55.48273,100.913,9,9,,,
2026-05-30 02:14:24 UTC,,29.21108,,,,,7,55.59917,100.914,10,10,,,
2026-05-30 02:15:24 UTC,,29.16154,,,,,7,56.91368,100.913,10,10,,,
2026-05-30 02:16:24 UTC,,29.15712,,,,,7,56.70125,100.914,10,10,,,
2026-05-30 02:17:24 UTC,,29.17069,,,,,6,56.49168,100.913,8,8,,,
2026-05-30 02:18:25 UTC,,29.20225,,,,,7,56.23721,100.914,10,10,,,
2026-05-30 02:19:25 UTC,,29.21266,,,,,7,57.16057,100.914,10,10,,,
2026-05-30 02:20:25 UTC,,29.23475,,,,,7,55.46002,100.914,10,10,,,
2026-05-30 02:21:25 UTC,,29.25558,,,,,7,54.29256,100.913,10,10,,,
2026-05-30 02:22:25 UTC,,29.18142,,,,,7,54.80887,100.912,10,10,,,
2026-05-30 02:23:25 UTC,,29.13724,,,,,7,54.89728,100.911,10,10,,,
2026-05-30 02:24:25 UTC,,29.11358,,,,,8,55.65306,100.91,11,11,,,
2026-05-30 02:25:25 UTC,,29.16375,,,,,8,55.26674,100.91,11,11,,,
2026-05-30 02:26:25 UTC,,29.19593,,,,,8,56.37941,100.909,11,11,,,
2026-05-30 02:27:25 UTC,,29.20446,,,,,6,56.47612,100.909,9,9,,,
2026-05-30 02:28:25 UTC,,29.21802,,,,,8,56.34171,100.908,11,11,,,
2026-05-30 02:29:25 UTC,,29.2805,,,,,7,55.87419,100.907,10,10,,,
2026-05-30 02:30:25 UTC,,29.27956,,,,,7,56.88309,100.907,10,10,,,
2026-05-30 02:31:26 UTC,,29.30038,,,,,7,55.06945,100.907,10,10,,,
2026-05-30 02:32:26 UTC,,29.3048,,,,,7,53.94906,100.906,10,10,,,
2026-05-30 02:33:26 UTC,,29.19436,,,,,7,54.91894,100.905,10,10,,,
2026-05-30 02:34:26 UTC,,29.18363,,,,,6,54.38361,100.905,9,9,,,
2026-05-30 02:35:26 UTC,,29.17132,,,,,7,54.57089,100.905,10,10,,,
2026-05-30 02:36:26 UTC,,29.19688,,,,,7,54.67585,100.904,10,10,,,
2026-05-30 02:37:26 UTC,,29.17227,,,,,7,55.43071,100.904,10,10,,,
2026-05-30 02:38:26 UTC,,29.1972,,,,,6,55.07504,100.904,9,9,,,
2026-05-30 02:39:26 UTC,,29.20982,,,,,7,55.17844,100.903,10,10,,,
2026-05-30 02:40:26 UTC,,29.20982,,,,,6,55.53788,100.902,8,8,,,
2026-05-30 02:41:26 UTC,,29.183,,,,,6,56.13908,100.902,8,8,,,
2026-05-30 02:42:26 UTC,,29.2054,,,,,7,54.13717,100.902,10,10,,,
2026-05-30 02:43:27 UTC,,29.20446,,,,,6,53.06847,100.901,8,8,,,
2026-05-30 02:44:27 UTC,,29.22686,,,,,7,51.98228,100.9,10,10,,,
2026-05-30 02:45:27 UTC,,29.19846,,,,,7,51.35974,100.898,10,10,,,
2026-05-30 02:46:27 UTC,,29.14639,,,,,6,51.46563,100.897,9,9,,,
2026-05-30 02:47:27 UTC,,29.09969,,,,,6,53.65122,100.897,9,9,,,
2026-05-30 02:48:27 UTC,,29.13724,,,,,6,53.96592,100.898,8,8,,,
2026-05-30 02:49:27 UTC,,29.20098,,,,,6,54.80489,100.898,8,8,,,
2026-05-30 02:50:27 UTC,,29.24642,,,,,4,55.78769,100.896,6,6,,,
2026-05-30 02:51:27 UTC,,29.2865,,,,,4,55.81385,100.896,6,6,,,
2026-05-30 02:52:27 UTC,,29.33446,,,,,4,55.88877,100.896,6,6,,,
2026-05-30 02:53:27 UTC,,29.38968,,,,,4,55.99881,100.895,6,6,,,
2026-05-30 02:54:27 UTC,,29.44459,,,,,4,56.3201,100.896,6,6,,,
2026-05-30 02:55:28 UTC,,29.4812,,,,,4,55.3529,100.896,6,6,,,
2026-05-30 02:56:28 UTC,,29.50549,,,,,4,54.855,100.896,6,6,,,
2026-05-30 02:57:28 UTC,,29.50991,,,,,3,54.49731,100.894,4,4,,,
2026-05-30 02:58:28 UTC,,29.51685,,,,,4,54.32949,100.893,5,5,,,
2026-05-30 02:59:28 UTC,,29.50644,,,,,4,54.24706,100.892,5,5,,,
2026-05-30 03:00:28 UTC,,29.4569,,,,,3,54.42901,100.89,4,4,,,
2026-05-30 03:01:28 UTC,,29.4509,,,,,3,52.78781,100.889,4,4,,,
2026-05-30 03:02:28 UTC,,29.38369,,,,,3,52.5444,100.888,4,4,,,
2026-05-30 03:03:28 UTC,,29.27072,,,,,3,53.61463,100.887,4,4,,,
2026-05-30 03:04:28 UTC,,29.22749,,,,,3,53.35336,100.886,4,4,,,
2026-05-30 03:05:28 UTC,,29.242,,,,,3,53.04687,100.885,4,4,,,
2026-05-30 03:06:28 UTC,,29.15807,,,,,3,54.69739,100.885,4,4,,,
2026-05-30 03:07:29 UTC,,29.16217,,,,,3,54.31311,100.885,4,4,,,
2026-05-30 03:08:29 UTC,,29.17574,,,,,3,54.15995,100.884,4,4,,,
2026-05-30 03:09:29 UTC,,29.23065,,,,,3,53.97231,100.884,4,4,,,
2026-05-30 03:10:29 UTC,,29.19593,,,,,3,55.54946,100.883,4,4,,,
2026-05-30 03:11:29 UTC,,29.1811,,,,,3,55.30312,100.882,4,4,,,
2026-05-30 03:12:29 UTC,,29.22118,,,,,3,54.88216,100.881,4,4,,,
2026-05-30 03:13:29 UTC,,29.28713,,,,,4,54.66839,100.882,5,5,,,
2026-05-30 03:14:29 UTC,,29.29849,,,,,3,55.44202,100.881,4,4,,,
2026-05-30 03:15:29 UTC,,29.34361,,,,,3,53.7526,100.88,4,4,,,
2026-05-30 03:16:29 UTC,,29.36949,,,,,3,52.85688,100.879,4,4,,,
2026-05-30 03:17:29 UTC,,29.27135,,,,,3,53.2454,100.877,4,4,,,
2026-05-30 03:18:29 UTC,,29.22276,,,,,4,53.48027,100.874,5,5,,,
2026-05-30 03:19:30 UTC,,29.20319,,,,,3,53.34998,100.87,4,4,,,
2026-05-30 03:20:30 UTC,,29.24327,,,,,4,52.97335,100.87,5,5,,,
2026-05-30 03:21:30 UTC,,29.24737,,,,,4,54.05547,100.868,6,6,,,
2026-05-30 03:22:30 UTC,,29.25778,,,,,4,54.05695,100.866,6,6,,,
2026-05-30 03:23:30 UTC,,29.26788,,,,,4,54.01121,100.865,6,6,,,
2026-05-30 03:24:30 UTC,,29.33793,,,,,4,53.61731,100.864,5,5,,,
2026-05-30 03:25:30 UTC,,29.35308,,,,,4,54.96186,100.863,5,5,,,
2026-05-30 03:26:30 UTC,,29.37391,,,,,4,54.68071,100.861,6,6,,,
2026-05-30 03:27:30 UTC,,29.36728,,,,,4,54.73385,100.859,6,6,,,
2026-05-30 03:28:30 UTC,,29.38937,,,,,4,54.66939,100.858,6,6,,,
2026-05-30 03:29:30 UTC,,29.34077,,,,,4,56.12789,100.857,5,5,,,
2026-05-30 03:30:30 UTC,,29.35876,,,,,4,53.80854,100.856,6,6,,,
2026-05-30 03:31:30 UTC,,29.35245,,,,,4,52.84113,100.854,6,6,,,
2026-05-30 03:32:31 UTC,,29.27482,,,,,4,52.96432,100.852,6,6,,,
2026-05-30 03:33:31 UTC,,29.2155,,,,,4,53.33155,100.849,6,6,,,
2026-05-30 03:34:31 UTC,,29.21802,,,,,4,53.33862,100.848,6,6,,,
2026-05-30 03:35:31 UTC,,29.2682,,,,,5,52.85625,100.847,7,7,,,
2026-05-30 03:36:31 UTC,,29.27672,,,,,4,54.01919,100.845,5,5,,,
2026-05-30 03:37:31 UTC,,29.29123,,,,,4,53.97409,100.842,6,6,,,
2026-05-30 03:38:31 UTC,,29.29818,,,,,5,54.00874,100.839,7,7,,,
2026-05-30 03:39:31 UTC,,29.34677,,,,,4,53.63872,100.837,6,6,,,
2026-05-30 03:40:31 UTC,,29.32342,,,,,4,55.19468,100.835,6,6,,,
2026-05-30 03:41:31 UTC,,29.33415,,,,,4,54.85089,100.834,6,6,,,
2026-05-30 03:42:31 UTC,,29.34109,,,,,5,54.78423,100.831,7,7,,,
2026-05-30 03:43:31 UTC,,29.38527,,,,,4,54.46613,100.828,6,6,,,
2026-05-30 03:44:32 UTC,,29.37075,,,,,4,55.62893,100.825,5,5,,,
2026-05-30 03:45:32 UTC,,29.38937,,,,,4,53.88015,100.822,6,6,,,
2026-05-30 03:46:32 UTC,,29.33478,,,,,4,53.32132,100.821,6,6,,,
2026-05-30 03:47:32 UTC,,29.23507,,,,,4,53.67686,100.819,6,6,,,
2026-05-30 03:48:32 UTC,,29.19089,,,,,5,53.87247,100.817,7,7,,,
2026-05-30 03:49:32 UTC,,29.20225,,,,,4,53.32971,100.816,6,6,,,
2026-05-30 03:50:32 UTC,,29.24611,,,,,4,53.13458,100.813,5,5,,,
2026-05-30 03:51:32 UTC,,29.26599,,,,,4,54.11874,100.811,6,6,,,
2026-05-30 03:52:32 UTC,,29.27388,,,,,4,53.93125,100.808,6,6,,,
2026-05-30 03:53:32 UTC,,29.2723,,,,,4,54.11964,100.806,6,6,,,
2026-05-30 03:54:32 UTC,,29.28334,,,,,4,54.34371,100.804,6,6,,,
2026-05-30 03:55:32 UTC,,29.29818,,,,,4,54.68348,100.802,6,6,,,
2026-05-30 03:56:33 UTC,,29.31017,,,,,5,53.18372,100.801,7,7,,,
2026-05-30 03:57:33 UTC,,29.31332,,,,,4,52.12076,100.799,5,5,,,
2026-05-30 03:58:33 UTC,,29.23632,,,,,4,52.98579,100.796,5,5,,,
2026-05-30 03:59:33 UTC,,29.22718,,,,,4,52.77027,100.793,6,6,,,
2026-05-30 04:00:33 UTC,,29.22875,,,,,4,52.77718,100.791,6,6,,,
2026-05-30 04:01:33 UTC,,29.2136,,,,,4,53.30445,100.789,6,6,,,
2026-05-30 04:02:33 UTC,,29.18899,,,,,4,53.79147,100.787,6,6,,,
2026-05-30 04:03:33 UTC,,29.19783,,,,,4,53.67838,100.785,6,6,,,
2026-05-30 04:04:33 UTC,,29.254,,,,,3,53.41076,100.784,4,4,,,
2026-05-30 04:05:33 UTC,,29.32026,,,,,3,54.01184,100.781,4,4,,,
2026-05-30 04:06:33 UTC,,29.3777,,,,,3,53.71029,100.779,4,4,,,
2026-05-30 04:07:33 UTC,,29.40735,,,,,4,52.60115,100.777,5,5,,,
2026-05-30 04:08:34 UTC,,29.41651,,,,,4,51.72175,100.775,6,6,,,
2026-05-30 04:09:34 UTC,,29.3799,,,,,4,51.8233,100.774,6,6,,,
2026-05-30 04:10:34 UTC,,29.34772,,,,,4,52.31231,100.772,6,6,,,
2026-05-30 04:11:34 UTC,,29.33541,,,,,4,52.40411,100.77,6,6,,,
2026-05-30 04:12:34 UTC,,29.36791,,,,,4,52.48876,100.767,5,5,,,
2026-05-30 04:13:34 UTC,,29.39757,,,,,4,53.00144,100.765,5,5,,,
2026-05-30 04:14:34 UTC,,29.41398,,,,,4,53.21156,100.763,6,6,,,
2026-05-30 04:15:34 UTC,,29.43575,,,,,4,53.25486,100.761,6,6,,,
2026-05-30 04:16:34 UTC,,29.48908,,,,,4,53.49732,100.759,6,6,,,
2026-05-30 04:17:34 UTC,,29.53831,,,,,3,53.73282,100.757,4,4,,,
2026-05-30 04:18:34 UTC,,29.53326,,,,,3,52.8059,100.754,4,4,,,
2026-05-30 04:19:34 UTC,,29.51654,,,,,4,51.92855,100.752,5,5,,,
2026-05-30 04:20:34 UTC,,29.461,,,,,4,51.24915,100.75,5,5,,,
2026-05-30 04:21:34 UTC,,29.37138,,,,,4,51.64243,100.748,5,5,,,
2026-05-30 04:22:35 UTC,,29.33383,,,,,3,51.85697,100.746,4,4,,,
2026-05-30 04:23:35 UTC,,29.34298,,,,,3,51.39923,100.745,4,4,,,
2026-05-30 04:24:35 UTC,,29.32973,,,,,3,51.74322,100.743,4,4,,,
2026-05-30 04:25:35 UTC,,29.33194,,,,,4,52.45708,100.741,5,5,,,
2026-05-30 04:26:35 UTC,,29.32215,,,,,3,52.64289,100.74,4,4,,,
2026-05-30 04:27:35 UTC,,29.31395,,,,,3,52.70865,100.739,4,4,,,
2026-05-30 04:28:35 UTC,,29.36381,,,,,3,52.46814,100.738,4,4,,,
2026-05-30 04:29:35 UTC,,29.34551,,,,,3,53.71923,100.738,4,4,,,
2026-05-30 04:30:35 UTC,,29.38716,,,,,3,53.34875,100.737,4,4,,,
2026-05-30 04:31:35 UTC,,29.41083,,,,,4,53.2648,100.735,5,5,,,
2026-05-30 04:33:35 UTC,,29.47867,,,,,3,53.48243,100.732,4,4,,,
2026-05-30 04:34:36 UTC,,29.48814,,,,,3,52.4719,100.731,4,4,,,
2026-05-30 04:35:36 UTC,,29.48214,,,,,2,51.6708,100.729,3,3,,,
2026-05-30 04:36:36 UTC,,29.4427,,,,,3,50.92163,100.727,4,4,,,
2026-05-30 04:37:36 UTC,,29.40168,,,,,3,50.26777,100.723,4,4,,,
2026-05-30 04:38:36 UTC,,29.38085,,,,,3,50.60872,100.719,4,4,,,
2026-05-30 04:39:36 UTC,,29.34235,,,,,3,51.10704,100.717,4,4,,,
2026-05-30 04:40:36 UTC,,29.35213,,,,,3,50.96247,100.716,4,4,,,
2026-05-30 04:41:36 UTC,,29.37454,,,,,3,51.50318,100.715,4,4,,,
2026-05-30 04:42:36 UTC,,29.43923,,,,,4,53.20167,100.714,5,5,,,
2026-05-30 04:43:36 UTC,,29.51212,,,,,3,52.95702,100.713,4,4,,,
2026-05-30 04:44:36 UTC,,29.5503,,,,,3,53.34466,100.713,4,4,,,
2026-05-30 04:45:36 UTC,,29.59416,,,,,3,53.48513,100.712,4,4,,,
2026-05-30 04:46:36 UTC,,29.62667,,,,,3,53.65102,100.71,4,4,,,
2026-05-30 04:47:37 UTC,,29.61499,,,,,3,52.76366,100.708,4,4,,,
2026-05-30 04:48:37 UTC,,29.57996,,,,,3,51.91056,100.707,4,4,,,
2026-05-30 04:49:37 UTC,,29.53989,,,,,3,51.02754,100.705,4,4,,,
2026-05-30 04:50:37 UTC,,29.45501,,,,,3,51.8069,100.703,4,4,,,
2026-05-30 04:51:37 UTC,,29.38432,,,,,3,51.89717,100.7,4,4,,,
2026-05-30 04:52:37 UTC,,29.40672,,,,,3,51.48096,100.699,4,4,,,
2026-05-30 04:53:37 UTC,,29.43165,,,,,4,51.91696,100.697,5,5,,,
2026-05-30 04:54:37 UTC,,29.41462,,,,,3,52.76271,100.695,4,4,,,
2026-05-30 04:55:37 UTC,,29.44049,,,,,3,52.51212,100.693,4,4,,,
2026-05-30 04:56:37 UTC,,29.45626,,,,,3,52.66139,100.691,4,4,,,
2026-05-30 04:57:37 UTC,,29.49824,,,,,3,52.84122,100.691,4,4,,,
2026-05-30 04:58:37 UTC,,29.53042,,,,,3,52.69172,100.687,4,4,,,
2026-05-30 04:59:38 UTC,,29.56103,,,,,3,52.68926,100.684,4,4,,,
2026-05-30 05:00:38 UTC,,29.58501,,,,,3,52.61898,100.682,4,4,,,
2026-05-30 05:01:38 UTC,,29.57902,,,,,4,52.77876,100.681,5,5,,,
2026-05-30 05:02:38 UTC,,29.58438,,,,,3,52.77281,100.678,4,4,,,
2026-05-30 05:03:38 UTC,,29.57838,,,,,2,52.62476,100.677,3,3,,,
2026-05-30 05:04:38 UTC,,29.58975,,,,,2,52.68654,100.676,3,3,,,
2026-05-30 05:05:38 UTC,,29.62477,,,,,2,52.32367,100.674,3,3,,,
2026-05-30 05:06:38 UTC,,29.63171,,,,,3,51.2789,100.674,4,4,,,
2026-05-30 05:07:38 UTC,,29.62509,,,,,2,50.91966,100.673,3,3,,,
2026-05-30 05:08:38 UTC,,29.6538,,,,,2,51.26197,100.672,3,3,,,
2026-05-30 05:09:38 UTC,,29.5828,,,,,2,52.39807,100.671,3,3,,,
2026-05-30 05:10:38 UTC,,29.56545,,,,,2,52.68988,100.671,3,3,,,
2026-05-30 05:11:39 UTC,,29.57775,,,,,2,52.83215,100.67,3,3,,,
2026-05-30 05:12:39 UTC,,29.61688,,,,,2,52.49633,100.67,3,3,,,
2026-05-30 05:13:39 UTC,,29.5888,,,,,2,52.86718,100.668,3,3,,,
2026-05-30 05:14:39 UTC,,29.57397,,,,,2,53.13992,100.668,3,3,,,
2026-05-30 05:15:39 UTC,,29.62572,,,,,2,52.87229,100.668,3,3,,,
2026-05-30 05:16:39 UTC,,29.68126,,,,,2,52.62559,100.666,3,3,,,
2026-05-30 05:17:39 UTC,,29.72196,,,,,2,52.33706,100.663,3,3,,,
2026-05-30 05:18:39 UTC,,29.74153,,,,,2,52.16613,100.662,3,3,,,
2026-05-30 05:19:39 UTC,,29.75289,,,,,2,52.34131,100.66,3,3,,,
2026-05-30 05:20:39 UTC,,29.76235,,,,,2,52.40276,100.658,3,3,,,
2026-05-30 05:21:39 UTC,,29.79265,,,,,2,52.32674,100.656,3,3,,,
2026-05-30 05:22:39 UTC,,29.80906,,,,,3,52.17542,100.655,4,4,,,
2026-05-30 05:23:40 UTC,,29.83178,,,,,2,51.69848,100.654,3,3,,,
2026-05-30 05:24:40 UTC,,29.80874,,,,,2,50.83834,100.652,3,3,,,
2026-05-30 05:25:40 UTC,,29.73585,,,,,2,50.27268,100.65,3,3,,,
2026-05-30 05:26:40 UTC,,29.67147,,,,,2,49.72974,100.648,3,3,,,
2026-05-30 05:27:40 UTC,,29.53831,,,,,2,50.76885,100.646,3,3,,,
2026-05-30 05:28:40 UTC,,29.46763,,,,,2,50.69976,100.646,3,3,,,
2026-05-30 05:29:40 UTC,,29.43986,,,,,2,50.77548,100.645,3,3,,,
2026-05-30 05:30:40 UTC,,29.49382,,,,,3,50.85561,100.645,4,4,,,
2026-05-30 05:31:40 UTC,,29.4812,,,,,2,51.65736,100.644,3,3,,,
2026-05-30 05:32:40 UTC,,29.47425,,,,,3,51.58988,100.643,4,4,,,
2026-05-30 05:33:40 UTC,,29.50581,,,,,2,51.58752,100.641,3,3,,,
2026-05-30 05:34:40 UTC,,29.54841,,,,,2,52.33988,100.64,3,3,,,
2026-05-30 05:35:41 UTC,,29.57555,,,,,2,51.65024,100.639,3,3,,,
2026-05-30 05:36:41 UTC,,29.5604,,,,,2,50.95737,100.639,3,3,,,
2026-05-30 05:37:41 UTC,,29.52979,,,,,2,50.13295,100.637,3,3,,,
2026-05-30 05:38:41 UTC,,29.48687,,,,,2,49.81732,100.635,3,3,,,
2026-05-30 05:39:41 UTC,,29.38684,,,,,2,50.70879,100.635,3,3,,,
2026-05-30 05:40:41 UTC,,29.31048,,,,,2,50.81773,100.634,3,3,,,
2026-05-30 05:41:41 UTC,,29.29376,,,,,2,50.68308,100.634,3,3,,,
